2.4717	1	1
14.357	1	1
25.549	1	1
35.899	1	1
45.278	1	1
56.404	1	1
66.988	1	1
78.499	1	1
89.963	1	1
100.25	1	1
112.61	1	1
123.55	1	1
133.72	1	1
145.85	1	1
156.24	1	1
167.68	1	1
179.68	1	1
190.28	1	1
202.15	1	1
211.81	1	1
222.06	1	1
232.08	1	1
243.2	1	1
253.81	1	1
266	1	1
274.68	1	1
286.59	1	1
297.38	1	1
308.97	1	1
319.35	1	1
330.29	1	1
342.19	1	1
353.78	1	1
365.69	1	1
377.84	1	1
387.72	1	1
401	1	1
410.81	1	1
421.3	1	1
431.17	1	1
441.84	1	1
453.25	1	1
463.33	1	1
474.28	1	1
485.93	1	1
497.55	1	1
507.47	1	1
518.23	1	1
530.51	1	1
541.11	1	1
