0	1	0
12	1	1
22.5	1	0
32.5	1	1
44.5	1	0
56	1	1
66.5	1	0
77.5	1	1
89.5	1	0
100	1	1
112	1	0
122	1	1
132.5	1	0
143.5	1	1
154	1	1
166	1	1
177.5	1	0
188.5	1	1
198.5	1	0
209.5	1	1
221	1	0
231	1	1
241.5	1	0
252	1	1
264	1	0
274	1	1
285.5	1	0
297	1	1
307	1	0
317.5	1	1
327.5	1	0
338	1	1
348.5	1	0
358.5	1	1
370.5	1	0
381.5	1	1
392.5	1	0
404	1	1
416	1	0
426	1	1
437.5	1	0
448.5	1	1
460.5	1	0
471.5	1	1
481.5	1	1
493.5	1	1
504.5	1	0
516	1	1
527.5	1	0
539	1	1
