0	1	0
11	1	0
21	1	0
31	1	0
42	1	0
53.5	1	0
64.5	1	0
75	1	0
85	1	0
95	1	0
107	1	0
118.5	1	-1.11083478198146
130	1	-1.0603959322828
140	1	-1.01936861857818
152	1	-0.98599671418555
163	1	-0.958851773358845
173	1	-0.744268056728112
183	1	-0.762227989903124
194	1	-0.776836725369686
204.5	1	-0.78871957314269
215	1	-0.798385164768985
227	1	-0.874792720336942
238.5	1	0
250	1	0.136804116543686
262	1	-0.0455577116314735
274	1	-0.193892100242452
284	1	-1.36649161392335
294.5	1	0
306.5	1	0
318	1	0
329.5	1	1.95588478185808
340.5	1	1.48364899488016
351	1	1.10560296675013
362	1	0.804171548332701
373.5	1	0.565058990194918
384	1	0
396	1	0
406.5	1	0
417	1	0
428.5	1	0
439	1	2.04681939197646
449	1	1.61835453723923
461	1	0
471.5	1	2.0034408774068
482.5	1	1.60129175761947
493.5	1	-1.80251207074319
505.5	1	1.02519480585281
517.5	1	-1.21585278109479
528.5	1	-0.993008780258691
538.5	1	-0.805672039456346
