2.8142	1	0
13.239	1	1
23.31	1	1.81340700570573
33.547	1	0
45.05	1	0
55.825	1	0
66.729	1	0.856966225424904
77.532	1	0
87.38	1	0
97.819	1	0.690578031400586
109.4	1	0
121.01	1	0
132.77	1	0
142.5	1	0
154.32	1	0
165.31	1	0
175.14	1	0
185.46	1	0
196.49	1	0
206.74	1	0
217.35	1	0
229.37	1	0
241	1	0
252.71	1	0
264.28	1	0
276.56	1	0
286.26	1	0
296.81	1	0.427829017916346
308.75	1	1.34799912041736
320.44	1	2.09647192823264
331.88	1	0
342.91	1	0
354.52	1	0
364.56	1	0
376.38	1	0
386.4	1	0.963280036676415
398.96	1	1.78353873028907
408.7	1	0
419.59	1	0.993451442550666
431.52	1	1.80808036319917
441.69	1	0
451.34	1	0
463.65	1	1.63469506846815
474.76	1	0
484.92	1	0
495.78	1	0
507.96	1	0
519.89	1	0
530.97	1	0
540.87	1	0
