2.4521	1	1
14.012	1	1
23.761	1	1
35.614	1	1
48.067	1	1
58.242	1	1
69.371	1	1
80.779	1	1
92.754	1	1
104.73	1	1
114.45	1	1
125.43	1	1
136.4	1	1
147.31	1	1
159.15	1	1
169.43	1	1
180.21	1	1
191.5	1	1
203.8	1	1
213.61	1	1
224.91	1	1
236.63	1	1
248.19	1	1
259.23	1	1
269.67	1	1
280.99	1	1
291.54	1	1
303.48	1	1
314.77	1	1
326.2	1	1
337.9	1	1
347.51	1	1
358.38	1	1
370.38	1	1
381.49	1	1
393.92	1	1
403.8	1	1
413.43	1	1
424.8	1	1
436.02	1	1
446.2	1	1
456.79	1	1
467.39	1	1
477.24	1	1
489.88	1	1
499.73	1	1
510.62	1	1
520.99	1	1
530.99	1	1
542.07	1	1
