0	1	0
12	1	0
23	1	0
33.5	1	0
43.5	1	0
53.5	1	0
65.5	1	0
76	1	0
88	1	0
100	1	0
110.5	1	1
120.5	1	1
132	1	1
143	1	1
154.5	1	1
164.5	1	0
176.5	1	1
187	1	0
197	1	1
207	1	1
219	1	1
229.5	1	1
240	1	0
252	1	0
263	1	0
274.5	1	0
286	1	0
296.5	1	0
307.5	1	0
318.5	1	0
328.5	1	0
340.5	1	1
352	1	1
363.5	1	1
375.5	1	0
386.5	1	0
398	1	0
409	1	0
419	1	0
430	1	0
440	1	0
451.5	1	0
462	1	1
472.5	1	1
483.5	1	0
494	1	0
506	1	0
517.5	1	1
527.5	1	0
539	1	0
