3.1276	1	0
12.209	1	1
24.506	1	1.99461523222235
34.11	1	0
44.737	1	0
55.772	1	0
65.91	1	0
76.355	1	0
88.27	1	0
97.976	1	0
109.46	1	0
120.9	1	0
131.61	1	0
142.25	1	0
154.79	1	0
165.88	1	0
176.15	1	0
186.65	1	0
196.72	1	0
208.04	1	0
217.64	1	0.161417831415207
228.36	1	0
239.37	1	0
250.2	1	0
261.21	1	0
273.25	1	0
283.95	1	0.12963691176438
294.44	1	1.12893884709912
305.8	1	0
316.87	1	0
328.73	1	0
338.78	1	0
350.55	1	0
360.67	1	0
372.65	1	0
383.02	1	0
393.37	1	1.03311598932107
405.25	1	2.0275528996312
417.23	1	0
428.36	1	0
438.85	1	0
451.19	1	2.96816529885015
461.22	1	0
472.92	1	0
485.4	1	0
496.91	1	0
508.5	1	0
520.5	1	0
531	1	0
541.03	1	0
