0	1	0
12	1	-1
22	1	-1.94671271936089
32.5	1	-2.84297769236058
42.5	1	-2.69148314221703
54.5	1	-2.54806132468228
65.5	1	-2.41228206578827
77	1	-2.28373811436791
88	1	-2.16204392056136
100	1	-2.04683447941232
110	1	-1.93776423608607
120.5	1	-1.83450604942532
132	1	-1.73675021073545
143.5	1	-1.64420351485595
154.5	1	-1.55658838073201
165.5	1	-1.47364201884836
175.5	1	-1.39511564302841
187	1	-1.32077372423434
198	1	-1.2503932841303
210	1	-1.18376322628959
222	1	-1.12068370304004
232	1	-1.06096551604846
243.5	1	-2.00442954884637
254.5	1	-1.89761894895567
264.5	1	-1.79649999547657
275.5	1	-1.70076939604945
287.5	1	-1.61014001993975
297.5	1	-1.52434003682896
307.5	1	-1.44311210149702
318	1	-1.36621258195085
329.5	1	-1.29341082868376
341	1	-1.22448848287402
351.5	1	-1.15923882144775
363.5	1	-1.09746613704151
374	1	-1.03898515100506
384	1	-1.98362045768359
396	1	-1.87791871767352
408	1	-1.77784953594741
418.5	1	-1.68311276879127
429.5	1	-1.59342426633342
440	1	-1.50851502027614
450	1	-1.42813035704237
462	1	-2.35202917391742
472.5	1	-2.22669593525551
483.5	1	-2.10804136405558
495	1	-1.9957095722903
506.5	1	-1.88936363623751
517.5	1	-1.78868458592399
528	1	-1.693370448419
538.5	1	-1.60313534210812
