2.1665	1	1
12.447	1	1
22.415	1	1
33.815	1	1
44.535	1	1
54.294	1	1
65.447	1	1
77.583	1	1
88.351	1	1
101.12	1	1
111.21	1	1
123.72	1	1
133.75	1	1
143.59	1	1
154.71	1	1
165.15	1	1
176.18	1	1
187.4	1	1
199.21	1	1
209.09	1	1
219.64	1	1
230.33	1	1
242.21	1	1
253.85	1	1
265.82	1	1
276.22	1	1
285.87	1	1
297.69	1	1
307.2	1	1
316.93	1	1
326.71	1	1
337.88	1	1
350.54	1	1
362.09	1	1
373.28	1	1
384.45	1	1
394.76	1	1
406.41	1	1
419.34	1	1
432.5	1	1
441.42	1	1
453.64	1	1
464.38	1	1
475.84	1	1
486.41	1	1
498.42	1	1
509.53	1	1
521.08	1	1
531	1	1
541.49	1	1
