2.7178	1	1
14.749	1	1
26.493	1	1
38.837	1	1
48.916	1	1
61.093	1	1
72.237	1	1
81.653	1	1
93.212	1	1
104.77	1	1
116.68	1	1
127.83	1	1
140.42	1	1
150.53	1	1
160.55	1	1
171.56	1	1
182.86	1	1
193.02	1	1
204.98	1	1
216.97	1	1
225.2	1	1
235.95	1	1
247.72	1	1
259.32	1	1
269.28	1	1
282.2	1	1
292.59	1	1
304.11	1	1
316.99	1	1
326.54	1	1
339.24	1	1
349.09	1	1
359.83	1	1
369.11	1	1
380.13	1	1
390.2	1	1
400.08	1	1
410.56	1	1
419.96	1	1
431.18	1	1
441.42	1	1
453.58	1	1
465.48	1	1
476.26	1	1
488.23	1	1
497.56	1	1
508.78	1	1
520.39	1	1
532.63	1	1
542.59	1	1
