2.5153	1	1
14.39	1	1
25.683	1	1
36.939	1	1
47.808	1	1
58.962	1	1
68.906	1	1
79.881	1	1
91.368	1	1
101.63	1	1
111.55	1	1
122.2	1	1
132.82	1	1
145.33	1	1
156.39	1	1
167.97	1	1
179.74	1	1
189.34	1	1
201.79	1	1
213.2	1	1
225.47	1	1
236.66	1	1
247.82	1	1
257.91	1	1
269.02	1	1
279.18	1	1
291.45	1	1
301.5	1	1
311.24	1	1
322.89	1	1
335.14	1	1
346.56	1	1
356.45	1	1
366.49	1	1
377.96	1	1
388.28	1	1
398.77	1	1
409.91	1	1
421.31	1	1
433.37	1	1
443.75	1	1
454.55	1	1
464.98	1	1
477.05	1	1
487.68	1	1
497.73	1	1
508.72	1	1
519.47	1	1
531.32	1	1
541.42	1	1
