2.7397	1	1
13.491	1	1
23.531	1	1
33.163	1	1
44.843	1	1
57.083	1	1
68.259	1	1
80.444	1	1
91.756	1	1
102.46	1	1
113.82	1	1
125.68	1	1
136.02	1	1
147.39	1	1
158.68	1	1
170.85	1	1
182.36	1	1
191.77	1	1
202.04	1	1
214.27	1	1
224.25	1	1
234.59	1	1
246.99	1	1
256.72	1	1
267.85	1	1
278.92	1	1
288.76	1	1
300.12	1	1
310.56	1	1
322.43	1	1
331.27	1	1
342.36	1	1
353.94	1	1
365.28	1	1
374.79	1	1
386.16	1	1
397.2	1	1
407.75	1	1
420.52	1	1
429.84	1	1
440.62	1	1
450.6	1	1
460.66	1	1
471.78	1	1
484.08	1	1
494.32	1	1
504.14	1	1
516.67	1	1
528.25	1	1
540.34	1	1
