0	1	0
11.5	1	0
22	1	0
32	1	0
43	1	0
55	1	0
65	1	0
75.5	1	0
85.5	1	0.360976874826342
97.5	1	0.129312021443533
108	1	-0.0806976601025275
118.5	1	-0.271076415011022
130.5	1	-0.443659269542703
141.5	1	-0.600109718504928
153	1	-0.741935759376147
164	1	-0.870504427619863
174.5	1	-0.987054973291318
186.5	1	-1.09271080594383
198.5	1	0
210	1	0
220	1	0
230.5	1	0
241.5	1	0
252.5	1	0
264	1	0
275	1	0
286.5	1	0
297.5	1	0
309.5	1	0
319.5	1	0
329.5	1	0
340.5	1	0
352.5	1	0
362.5	1	0
373	1	1.30938244258602
384.5	1	0.989064151960288
396	1	0.698688027893984
406	1	0.4354551876367
418	1	0.196828377623577
429.5	1	-0.019492482651239
439.5	1	-0.215592470693083
450.5	1	-0.393361758690353
461	1	0
471.5	1	0
483	1	0
494	1	0
506	1	1.80463475358075
516	1	1.92669860738675
526.5	1	2.07531470591936
538	1	2.24800104375649
