2.4572	1	1
14.178	1	1
24.73	1	1
36.314	1	1
46.401	1	1
58.194	1	1
69.082	1	1
79.849	1	1
91.737	1	1
102.82	1	1
113.27	1	1
123.87	1	1
134.52	1	1
145.58	1	1
156.31	1	1
166.19	1	1
177.91	1	1
189.25	1	1
199.23	1	1
211.68	1	1
223.42	1	1
233.32	1	1
244.39	1	1
254.03	1	1
265.31	1	1
276.43	1	1
286.69	1	1
298.31	1	1
309.75	1	1
321.08	1	1
332.71	1	1
342.55	1	1
352.04	1	1
364.32	1	1
375.47	1	1
386.91	1	1
396.75	1	1
408.09	1	1
417.81	1	1
429.77	1	1
441.19	1	1
452.31	1	1
464.6	1	1
475.66	1	1
485.24	1	1
497.08	1	1
508.18	1	1
519.35	1	1
530.98	1	1
542.47	1	1
