0	1	0
10.5	1	0
22	1	1.106086273103
32.5	1	0.802837857953869
43	1	0.549711411407123
54.5	1	0
65	1	1.16205634474934
77	1	0.849556998569448
88.5	1	0.588708647530924
99.5	1	0
110.5	1	0
122	1	1.87223740203106
134	1	1.44235682357802
144	1	1.08352842472303
154	1	0
164	1	0
175.5	1	2.16001964772341
185.5	1	1.68257340375544
197.5	1	1.28404116050111
209.5	1	0
221.5	1	1.67370176123372
231.5	1	1.27663585437461
243.5	1	0.945198402348096
254.5	1	0.668542102453767
266	1	0
278	1	-0.702112210333805
290	1	0
300.5	1	0
311.5	1	-0.547924070104266
322	1	0
334	1	0
344.5	1	0
354.5	1	0.0456788215584862
365.5	1	-0.0823017064826018
376	1	0
386	1	0
396	1	1.48198447467917
408	1	0
419.5	1	1.81161907909791
431	1	0
441	1	0
452.5	1	2.66889521484068
463.5	1	2.20107286364695
473.5	1	1.82373260066959
484.5	1	0
495.5	1	0
506	1	0.93171950574103
517.5	1	0
528.5	1	0.0941100473999447
539.5	1	0
