0	1	-2.83770345584273
11.5	1	0
21.5	1	0
32.5	1	1.22280452603519
44	1	1.09185802606706
54	1	0.969785719333165
65	1	0.855986205218934
76.5	1	0.749898839794882
88.5	1	0.651000973751984
100.5	1	0.558805377521052
111	1	0.472857840890789
121.5	1	0.392734935298774
133.5	1	0.318041927771127
145	1	0.248410836233663
157	1	0.183498616613855
169	1	0.122985472802184
180.5	1	0
190.5	1	0
201	1	0
211.5	1	0
222.5	1	1.74998555667638
232.5	1	1.60362212788217
243	1	1.47231608841843
253.5	1	1.35153995302549
265	1	1.2405801142111
275.5	1	1.13877132538444
287	1	1.04549342345672
297	1	0.960168273549807
308	1	0.882256920760791
319	1	0.62943279376872
330	1	0.746699935473726
340.5	1	0.68814928365984
350.5	1	0.635197931670031
362.5	1	0.587466417138923
374.5	1	0.544600993717658
385.5	1	0.506271888309475
396.5	1	0
408.5	1	0
420	1	-2.90754780533036
430	1	0
442	1	3.05182306162192
453.5	1	2.8533685643891
463.5	1	2.66999459602248
473.5	1	2.50067915496214
483.5	1	2.34446950029529
494	1	2.20047745798926
506	1	2.06787504521916
516.5	1	1.94589039123326
527.5	1	1.83380393465964
538.5	1	1.73094487851992
