2.7686	1	1
12.777	1	1
24.108	1	1
35.131	1	1
45.078	1	1
57.195	1	1
67.688	1	1
77.826	1	1
89.443	1	1
99.157	1	1
110.66	1	1
122.72	1	1
132.02	1	1
144.74	1	1
156.38	1	1
166.19	1	1
178.87	1	1
189.57	1	1
200.15	1	1
210.23	1	1
221.35	1	1
232.51	1	1
243.63	1	1
253.7	1	1
264.67	1	1
274.89	1	1
285.58	1	1
295.78	1	1
306.82	1	1
318.92	1	1
329.62	1	1
341.41	1	1
353.36	1	1
364.23	1	1
376.33	1	1
387.65	1	1
399.05	1	1
409.64	1	1
419.78	1	1
430.2	1	1
442.4	1	1
453.18	1	1
463.81	1	1
475.96	1	1
486.3	1	1
496.79	1	1
507.77	1	1
519.85	1	1
531.19	1	1
541.67	1	1
