2.7172	1	0
13.19	1	0
25.322	1	0
36.194	1	0
47.794	1	0
59.64	1	0
70.245	1	0
83.001	1	0
90.678	1	0
103.5	1	0
112.55	1	0
124.88	1	0
134.72	1	0
144.99	1	0
154.94	1	0
168.13	1	0.775999145107434
178.81	1	0.27659001432003
189.66	1	0
201.24	1	0
213.21	1	0
223.96	1	0
235.06	1	0
245.09	1	0
255.6	1	0
267.57	1	0
280	1	0
289.77	1	0
301.04	1	0
311.67	1	0
324.5	1	0
334.41	1	0
344.26	1	0
355.08	1	0
367.11	1	0
377.47	1	0
387.55	1	0
399.74	1	0
410.12	1	0
420.12	1	0
431.67	1	0
442.37	1	0
453.83	1	0
464.26	1	0
475.17	1	0
486.32	1	0
496.59	1	0
506.69	1	0
517.67	1	0
529.64	1	0
540.61	1	0
